file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,toString/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,getName/0,false,12,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,setReorderLevel/1[int],false,40,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,setTotalQuantity/1[int],false,32,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,getCode/0,false,20,0,9,9,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Product.java,BO.Product,Product/0,true,49,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\UI\MyException.java,UI.MyException,MyException/1[java.lang.String],true,9,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\stationaryshopmanagement\StationaryShopManagement.java,stationaryshopmanagement.StationaryShopManagement$Anonymous1,run/0,false,35,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Sale.java,BO.Sale,getTotalAmount/0,false,11,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\Sale.java,BO.Sale,setTotalAmount/1[double],false,15,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\JAVA\Sivaaraj\sanjeev\project\Stationary-Shop-Management-main\Stationary-Shop-Management-main\src\BO\OperationOnProduct.java,BO.OperationOnProduct,setTransactionQuantity/1[int],false,35,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
